contest_group_id,contest_name,choice,choice_party,sum
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brandon Isenhour (Write-In),,9
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brandon Essick (Write-In),,3
1,HAYWOOD COUNTY BOARD OF COMMISSIONERS,Brandon C. Rogers,REP,17091
2,FRANKLIN COUNTY REGISTER OF DEEDS,Brandi S. Davis,DEM,21666
1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bradley Boyd (Write-In),,26
1126,NC HOUSE OF REPRESENTATIVES DISTRICT 051,Brad Salmon,DEM,14262
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brad Johnson (Write-In),,8
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brad Johnson,,86617
1040,NC STATE SENATE DISTRICT 15,Brad Hessel,LIB,5081
7,BLADEN COUNTY BOARD OF EDUCATION DISTRICT 3,Bonnell Walker,DEM,2399
1,ANSON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Bobby Sikes,DEM,969
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bobby P. Evans,,4360
6,MACON COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Bobby Kuppers,DEM,6957
11,CURRITUCK COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Bobby Hanig,REP,9408
1082,NC HOUSE OF REPRESENTATIVES DISTRICT 007,Bobbie J. Richardson,DEM,23329
7,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 4,Bob Wyatt,,8267
2,DARE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Bob Woodard,REP,11002
1,CUMBERLAND COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Bob White,REP,28012
12,CURRITUCK COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Bob White,REP,9574
2,FORSYTH COUNTY BOARD OF COMMISSIONERS - DISTRICT B,Bob Stitcher,DEM,42323
1076,NC HOUSE OF REPRESENTATIVES DISTRICT 001,Bob Steinburg,REP,25363
3,BERTIE COUNTY BOARD OF EDUCATION DISTRICT 1,Bob Occena,,6789
1197,NC COURT OF APPEALS JUDGE (HUNTER),Bob Hunter,REP,2403059
1062,NC STATE SENATE DISTRICT 37,Bob Diamond,REP,27279
4,CARTERET COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Bob Cavanaugh,REP,25084
1,HENDERSON COUNTY BOARD OF EDUCATION,Blair Craven,,24657
27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Billy Peaden,,1860
1142,NC HOUSE OF REPRESENTATIVES DISTRICT 067,Billy Mills,UNA,7288
15,MOORE COUNTY BOARD OF EDUCATION DISTRICT I,Billy Marts,,10553
1,JONES COUNTY BOARD OF EDUCATION AT-LARGE,Billy Griffin,REP,2814
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bill Yarborough,,24065
1297,NC DISTRICT COURT JUDGE DISTRICT 17B (SOUTHERN),Bill Southern,,41156
1033,NC STATE SENATE DISTRICT 08,Bill Rabon,REP,78274
6,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Bill Pate,REP,5954
3,SCOTLAND COUNTY BOARD OF COMMISSIONERS WILLIAMSON,Bill Parker,REP,5414
1109,NC HOUSE OF REPRESENTATIVES DISTRICT 034,Bill Morris,REP,15049
12,MOORE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bill Loeser,,13947
4,ALAMANCE COUNTY BOARD OF COMMISSIONERS,Bill Lashley,REP,32624
6,MECKLENBURG COUNTY COMMISSIONER DISTRICT 6,Bill James,REP,57855
3,STOKES COUNTY BOARD OF EDUCATION,Bill Hart,,7169
12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Bill Fletcher (Write-In),,5
14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Bill Fletcher (Write-In),,28
20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Bill Fletcher,,26797
5,CLAY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bill England (Write-In),,8
1307,NC DISTRICT COURT JUDGE DISTRICT 18 (KREIDER),Bill Davis,,100551
1026,NC STATE SENATE DISTRICT 01,Bill Cook,REP,53138
1178,NC HOUSE OF REPRESENTATIVES DISTRICT 103,Bill Brawley,REP,21702
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bill Beutell (Write-In),,8
7,JUNALUSKA SANITARY DISTRICT,Bill Barker,,1135
1176,NC HOUSE OF REPRESENTATIVES DISTRICT 101,Beverly Miller Earle,DEM,27476
1081,NC HOUSE OF REPRESENTATIVES DISTRICT 006,Beverly Boswell,REP,22022
1290,NC DISTRICT COURT JUDGE DISTRICT 15B (SCARLETT),Beverly A. Scarlett,,84489
6,ANSON COUNTY BOARD OF EDUCATION DISTRICT 3,Beulah Pratt,DEM,1199
14,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 7,Bettye Jenkins,UNA,8378
17,MOORE COUNTY BOARD OF EDUCATION DISTRICT IV,Betty Wells Brown,,18729
1241,NC DISTRICT COURT JUDGE DISTRICT 18 (BROWN),Betty J. Brown,,160295
1,CLEVELAND COUNTY REGISTER OF DEEDS,Betsy Harnage,REP,23080
5,CAMDEN COUNTY BOARD OF EDUCATION,Beth L. Strecker,,1307
2,CATAWBA COUNTY BOARD OF EDUCATION,Beth Gordon Isenhour,,15552
1244,NC DISTRICT COURT JUDGE DISTRICT 07 (STEWART),Beth Freshwater-Smith,,51024
1167,NC HOUSE OF REPRESENTATIVES DISTRICT 092,Beth Danae Caulfield,REP,19246
9,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT C,Beth Baker Ward,DEM,15236
1019,NC AUDITOR,Beth A. Wood,DEM,2259436
760009,CITY OF ARCHDALE MAYOR,Bert Lance-Stone,,4250
1140,NC HOUSE OF REPRESENTATIVES DISTRICT 065,Bert Jones,REP,21857
6,BLADEN COUNTY BOARD OF EDUCATION DISTRICT 2,Berry Lewis,DEM,3800
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bernie Sanders (Write-In),,10
33,PITT COUNTY BOARD OF EDUCATION DISTRICT 9,Benjie Forrest,,5639
9,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT C,Benji Holloman,REP,13724
5,HYDE COUNTY BOARD OF COMMISSIONERS FAIRFIELD TOWNSHIP,Benjamin Simmons III,,1635
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Benjamin Schwartz (Write-In),,6
1,ROCKINGHAM COUNTY REGISTER OF DEEDS,Benjamin (Ben) Curtis,REP,20947
1342,NC DISTRICT COURT JUDGE DISTRICT 26 (STRICKLAND),Ben S. Thalheimer,,122156
1187,NC HOUSE OF REPRESENTATIVES DISTRICT 112,Ben Edwards,UNA,9388
1046,NC STATE SENATE DISTRICT 21,Ben Clark,DEM,49081
4,ONSLOW COUNTY REGISTER OF DEEDS,Becky Pollard,REP,41668
1177,NC HOUSE OF REPRESENTATIVES DISTRICT 102,Becky Carney,DEM,27836
2,CATAWBA COUNTY BOARD OF EDUCATION,Becky Brittain,,15336
3,STOKES COUNTY BOARD OF EDUCATION,Becky Boles,,10974
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,Barry Shoemaker,,38352
7,MCDOWELL COUNTY BOARD OF COMMISSIONERS,Barry McPeters,REP,11770
4,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 1,Barry Gold,REP,23806
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Barrett Brown,,19172
8,WATAUGA COUNTY BOARD OF EDUCATION,Barbara Kinsey,,15070
1045,NC STATE SENATE DISTRICT 20,Barbara Howe,LIB,16202
4,CATAWBA COUNTY BOARD OF COMMISSIONERS,Barbara Gale Beatty,REP,48493
4,BEAUFORT COUNTY BOARD OF EDUCATION DISTRICT 3,Barbara Boyd-Williams,,1808
4,WELDON CITY SCHOOLS BOARD OF EDUCATION,Barbara Balmer,,1261
1385,US HOUSE OF REPRESENTATIVES DISTRICT 6,B. Mark Walker,REP,207983
18,MOORE COUNTY BOARD OF EDUCATION DISTRICT V,B. J. Goodridge,,9833
1306,NC DISTRICT COURT JUDGE DISTRICT 18 (CRUMP),Avery Michelle Crump,,153286
6,MCDOWELL COUNTY BOARD OF EDUCATION OLD FORT,Autumn K. G. Robinson,,2477
1360,NC DISTRICT COURT JUDGE DISTRICT 29B (BROOKS),Athena F. Brooks,,55729
4,BLADEN COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Ashley S. Trivette,REP,2971
1,STANLY COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Ashley Morgan,REP,22861
3,CRAVEN COUNTY BOARD OF EDUCATION DISTRICT 3,Ashley M. Smith,,19753
3,DUPLIN COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Arthur Kornegay,DEM,1675
1070,NC STATE SENATE DISTRICT 45,Art Sherwood,DEM,30559
1203,NC SUPERIOR COURT JUDGE DISTRICT 8B,Arnold O. Jones,,16762
2,CHEROKEE COUNTY BOARD OF EDUCATION DISTRICT II,Arnold Mathews,REP,9499
6,HARKERS ISLAND SANITARY BOARD MEMBER,Arnold Asdenti,,577
1335,NC DISTRICT COURT JUDGE DISTRICT 26 (BROWN-WILLIAMS),Aretha Blake,,176225
2,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,"Archie B. Taylor, Jr.",DEM,1934
6,GREENE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Antonio Blow,DEM,5499
1235,NC DISTRICT COURT JUDGE DISTRICT 07 (BROWN),Anthony W. (Tony) Brown,,75583
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Anthony Richards (Write-In),,8
7,MONTGOMERY COUNTY BOARD OFCOMMISSIONERS DISTRICT 3,Anthony Copeland,DEM,2754
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Anthony (Tony) Wayne Street,,49365
4,GATES COUNTY REGISTER OF DEEDS,Anthony  C. Adams,REP,1757
6,BERTIE COUNTY REGISTER OF DEEDS,Annie F. Wilson,DEM,7015
1248,NC DISTRICT COURT JUDGE DISTRICT 08 (FINAN),Annette W. Turik,,31435
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,Anne Platts (Write-In),,19
8,NASH COUNTY REGISTER OF DEEDS,Anne J. Melvin,DEM,33647
1071,NC STATE SENATE DISTRICT 46,Anne Fischer,DEM,27106
1257,NC DISTRICT COURT JUDGE DISTRICT 10 (WORLEY),Anna Elena Worley,,224044
29,PITT COUNTY BOARD OF EDUCATION DISTRICT 5,Anna Barrett Smith,,6805
330007,NASH-ROCKY MOUNT BOARD OF EDUCATION DISTRICT 11,Ann P. Edge,,3446
3,MONTGOMERY COUNTY BOARD OF EDUCATION DISTRICT 5,Ann Long,,1226
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ann Gaddis (Write-In),,1
5,HAYWOOD COUNTY BOARD OF EDUCATION WAYNESVILLE DISTRICT,Ann Barrett,,9550
11,BUNCOMBE COUNTY BOARD OF EDUCATION NORTH BUNCOMBE DISTRICT,Ann B. Franklin,,72731
5,CALDWELL COUNTY BOARD OF EDUCATION,Ann B. Edwards,,19316
9,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 2,Anita Sharpe,REP,15852
1228,NC DISTRICT COURT JUDGE DISTRICT 04 (SUTTON),Anita R. Powers,,40717
2,LINCOLN COUNTY BOARD OF COMMISSIONERS,Anita McCall,REP,24930
1304,NC DISTRICT COURT JUDGE DISTRICT 18 (FOX),Angie Fox,,155046
10,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 3,Angelo Kidd,DEM,17125
1029,NC STATE SENATE DISTRICT 04,Angela R. Bryant,DEM,56584
1291,NC DISTRICT COURT JUDGE DISTRICT 16A (STONE),Angela J. Carter,,25375
17,MOORE COUNTY BOARD OF EDUCATION DISTRICT IV,Angela Headen Davis,,14423
12,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Angela Greene Gragg,,10213
1349,NC DISTRICT COURT JUDGE DISTRICT 27A (HOYLE),Angela G. Hoyle,,58357
1301,NC DISTRICT COURT JUDGE DISTRICT 18 (FOSTER),Angela C. Foster,,115098
1207,NC SUPERIOR COURT JUDGE DISTRICT 17B,Angela B. Puckett,,41019
1067,NC STATE SENATE DISTRICT 42,Andy Wells,REP,69301
1389,US HOUSE OF REPRESENTATIVES DISTRICT 10,Andy Millard,DEM,128919
1156,NC HOUSE OF REPRESENTATIVES DISTRICT 081,Andy Hedrick,DEM,11438
1179,NC HOUSE OF REPRESENTATIVES DISTRICT 104,Andy Dulin,REP,24700
5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,Andrew Poston,,11762
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Andrew M. Allison,,36716
1370,DISTRICT ATTORNEY DISTRICT 19B,Andrew Gregson,REP,60232
3,LINCOLN COUNTY BOARD OF EDUCATION AT-LARGE,Andrew Dellinger,,12016
1059,NC STATE SENATE DISTRICT 34,Andrew C. Brock,REP,69470
1034,NC STATE SENATE DISTRICT 09,Andrew Barnhill,DEM,44743
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,Andrea Palo (Write-In),,6
1355,NC DISTRICT COURT JUDGE DISTRICT 28 (DRAY),Andrea F. Dray,,74111
760010,ARCHDALE CITY COUNCIL AT-LARGE,Andre Davis (Write-In),,1
760011,ARCHDALE CITY COUNCIL WARD 2,Andre Davis (Write-In),,1
760012,ARCHDALE CITY COUNCIL WARD 3,Andre Davis (Write-In),,1
8,BUNCOMBE COUNTY BOARD OF EDUCATION AT- LARGE,Amy Smith Wamsley,,25039
6,ALAMANCE COUNTY BOARD OF COMMISSIONERS (UNEXPIRED TERM),Amy Scott Galey,REP,40360
4,MCDOWELL COUNTY BOARD OF EDUCATION MARION,Amy Moomaw,,10126
9,LEE COUNTY BOARD OF COMMISSIONERS AT-LARGE,Amy M. Dalrymple,DEM,12650
1,ROCKINGHAM COUNTY REGISTER OF DEEDS,Amy Lee Simpson,DEM,19899
13,WATAUGA COUNTY REGISTER OF DEEDS,Amy Jones Shook,REP,22072
1,HENDERSON COUNTY BOARD OF EDUCATION,Amy Holt (Write-In),,5
10,BUNCOMBE COUNTY BOARD OF EDUCATION ROBERSON DISTRICT,Amy Churchill,,44668
1133,NC HOUSE OF REPRESENTATIVES DISTRICT 058,Amos Quick,DEM,35176
8,UNION COUNTY  BOARD OF EDUCATION DISTRICT 5,Amelie F. Schoel,,5847
1214,NC DISTRICT COURT JUDGE DISTRICT 01 (MALARNEY),Amber Davis Malarney,,48538
1254,NC DISTRICT COURT JUDGE DISTRICT 09 (STEVENSON),Amanda Stevenson,,49252
1353,NC DISTRICT COURT JUDGE DISTRICT 16A (WILSON),Amanda L. (Amy) Wilson,,41048
4,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 1,Amanda Joann Bell,,5519
1391,US HOUSE OF REPRESENTATIVES DISTRICT 12,Alma Adams,DEM,234115
2,ALAMANCE-BURLINGTON BOARD OF EDUCATION,Allison Gant (Write-In),,8
3,CALDWELL SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Allen Tolbert,,27445
1,GASTON COUNTY BOARD OF COMMISSIONERS CHERRYVILLE TOWNSHIP,Allen R. Fraley,REP,65275
1153,NC HOUSE OF REPRESENTATIVES DISTRICT 078,Allen McNeill,REP,27040
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Allen M. Guy,,5110
3,CITY OF WINSTON SALEM MAYOR,Allen Joines,DEM,88784
6,GASTON COUNTY BOARD OF EDUCATION CHERRYVILLE TOWNSHIP,Allen Fraley (Write-In),,126
4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Alisha Byrd,,22102
7,BOARD OF EDUCATION DISTRICT 1,Alicia Chisolm,,16567
3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Alice Wellborn,,10320
4,WELDON CITY SCHOOLS BOARD OF EDUCATION,Alberta B. Greene,,1643
1036,NC STATE SENATE DISTRICT 11,Albert Pacer,DEM,35394
3,PERQUIMANS COUNTY BOARD OF COMMISSIONERS,Alan Lennon,REP,664
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Alan Kaeckmeister,,929
7,GUILFORD COUNTY BOARD OF EDUCATION AT-LARGE,Alan Hawkes,REP,94340
7,GUILFORD COUNTY BOARD OF EDUCATION AT-LARGE,Alan Duncan,DEM,149899
7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Alan Ditmore,,28234
4,DAVIDSON COUNTY BOARD OF EDUCATION,Alan Beck,,24059
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Adam Prah (Write-In),,6
1256,NC DISTRICT COURT JUDGE DISTRICT 09B (BASKERVILLE),Adam Keith,,12106
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Adam Bradford (Write-In),,4
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Adam Bensley (Write-In),,5
1197,NC COURT OF APPEALS JUDGE (HUNTER),Abe Jones,DEM,2016552
1310,NC DISTRICT COURT JUDGE DISTRICT 21 (GRAHAM),Aaron J. Berlin,,67817
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Aaron Burleson,,16635
1204,NC SUPERIOR COURT JUDGE DISTRICT 10F,A. Graham Shirley,,62466
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,A. Carroll Coleman,,28702
